IP,Country,class
176.195.125.201,RU,normal
176.195.125.238,RU,normal
176.195.126.82,RU,normal
176.195.133.38,RU,normal
176.195.135.234,RU,normal
176.195.89.169,RU,normal
176.196.130.208,RU,normal
176.199.205.220,DE,normal
176.203.157.175,QA,anomaly
176.204.144.73,AE,normal
176.204.91.70,AE,anomaly
176.204.92.186,AE,anomaly
176.205.207.124,AE,anomaly
176.212.201.60,RU,anomaly
176.212.238.238,RU,anomaly
176.214.105.188,RU,anomaly
176.221.253.137,GE,normal
176.222.174.189,KZ,normal
176.222.179.154,KZ,anomaly
176.223.100.60,RO,anomaly
176.223.103.248,RO,normal
176.223.162.254,RO,normal
176.225.12.166,SA,anomaly
176.227.133.241,GB,normal
176.227.134.237,GB,anomaly
176.23.29.83,DK,anomaly
176.23.62.32,DK,normal
176.232.100.178,TR,normal
176.232.243.88,TR,normal
176.232.67.131,TR,anomaly
176.234.23.93,TR,normal
176.240.119.25,TR,normal
176.240.180.177,TR,normal
176.240.203.235,TR,anomaly
176.24.108.204,GB,anomaly
176.24.164.42,GB,normal
176.24.166.230,GB,anomaly
176.24.22.173,GB,normal
176.24.72.223,GB,normal
176.24.77.31,GB,anomaly
176.241.187.42,,anomaly
176.249.240.0,GB,anomaly
176.249.40.138,GB,normal
176.249.40.138,GB,normal
176.251.98.159,GB,normal
176.252.1.154,GB,normal
176.252.190.192,GB,normal
176.253.254.182,GB,anomaly
176.254.32.67,GB,anomaly
176.26.100.207,GB,normal
176.26.101.61,GB,anomaly
176.26.183.51,GB,normal
176.27.60.147,GB,normal
176.31.100.167,FR,anomaly
176.31.100.167,FR,normal
176.31.100.167,FR,normal
176.31.15.49,FR,normal
176.31.15.58,FR,normal
176.31.15.58,FR,anomaly
176.31.18.128,FR,normal
176.31.228.77,FR,anomaly
176.31.231.221,FR,normal
176.31.231.228,FR,normal
176.32.18.232,IT,normal
176.32.4.25,UA,normal
176.32.6.33,UA,anomaly
176.33.152.179,TR,normal
176.35.10.187,GB,anomaly
176.35.4.189,GB,anomaly
176.35.79.251,GB,anomaly
176.36.103.187,UA,anomaly
176.36.105.107,UA,normal
176.36.105.107,UA,normal
176.36.110.75,UA,normal
176.36.127.123,UA,anomaly
176.36.127.123,UA,anomaly
176.36.127.218,UA,anomaly
176.36.129.5,UA,normal
176.36.134.220,UA,normal
176.36.139.122,UA,anomaly
176.36.142.157,UA,normal
176.36.145.151,UA,normal
176.36.147.226,UA,normal
176.36.147.226,UA,anomaly
176.36.158.80,UA,normal
176.36.164.104,UA,normal
176.36.164.203,UA,normal
176.36.165.141,UA,anomaly
176.36.172.218,UA,normal
176.36.17.42,UA,anomaly
176.36.175.166,UA,anomaly
176.36.177.229,UA,anomaly
176.36.179.106,UA,normal
176.36.186.70,UA,anomaly
176.36.191.75,UA,normal
176.36.192.134,UA,normal
176.36.22.165,UA,normal
176.36.246.76,UA,anomaly
176.36.246.76,UA,anomaly
176.36.247.224,UA,anomaly
176.36.35.58,UA,normal
176.36.4.128,UA,anomaly
176.36.5.142,UA,normal
176.36.5.142,UA,normal
176.36.5.142,UA,normal
176.36.5.142,UA,normal
176.36.5.142,UA,anomaly
176.36.59.36,UA,normal
176.36.64.14,UA,normal
176.36.79.173,UA,normal
176.36.94.86,UA,anomaly
176.36.95.111,UA,anomaly
176.37.0.69,UA,normal
176.37.0.69,UA,anomaly
176.37.0.69,UA,anomaly
176.37.101.100,UA,normal
176.37.116.21,UA,anomaly
176.37.120.5,UA,anomaly
176.37.125.135,UA,normal
176.37.127.39,UA,anomaly
176.37.150.76,UA,anomaly
176.37.150.76,UA,anomaly
176.37.164.23,UA,normal
176.37.178.108,UA,normal
176.37.195.74,UA,anomaly
176.37.198.82,UA,normal
176.37.210.17,UA,anomaly
176.37.216.46,UA,anomaly
176.37.221.115,UA,anomaly
176.37.227.105,UA,normal
176.37.245.60,UA,anomaly
176.37.248.68,UA,anomaly
176.37.27.248,UA,anomaly
176.37.32.26,UA,normal
176.37.36.201,UA,normal
176.37.46.118,UA,normal
176.37.50.145,UA,anomaly
176.37.54.104,UA,normal
176.37.58.83,UA,anomaly
176.38.145.79,UA,normal
176.38.166.14,UA,normal
176.38.240.4,UA,anomaly
176.38.240.4,UA,normal
176.38.250.17,UA,normal
176.38.40.90,UA,anomaly
176.38.40.90,UA,normal
176.38.52.36,UA,anomaly
176.38.59.92,UA,anomaly
176.38.71.40,UA,normal
176.38.90.109,UA,normal
176.38.95.142,UA,anomaly
176.41.240.42,TR,anomaly
176.42.235.83,TR,normal
176.42.39.202,TR,normal
176.42.73.228,TR,normal
176.43.122.183,TR,anomaly
176.43.154.249,TR,normal
176.43.97.219,TR,anomaly
176.46.126.224,EE,normal
176.46.99.73,EE,anomaly
176.47.13.179,UA,anomaly
176.52.219.6,IE,anomaly
176.52.33.184,RU,normal
176.54.161.159,TR,anomaly
176.54.206.234,TR,normal
176.54.207.91,TR,normal
176.55.106.150,TR,normal
176.55.48.39,TR,anomaly
176.55.57.246,TR,anomaly
176.55.76.169,TR,normal
176.56.237.138,NL,anomaly
176.56.237.138,NL,anomaly
176.56.237.138,NL,anomaly
176.58.106.25,GB,normal
176.59.0.141,RU,normal
176.59.134.135,RU,normal
176.59.134.198,RU,anomaly
176.59.198.215,RU,anomaly
176.59.201.208,RU,normal
176.59.2.4,RU,anomaly
176.59.2.4,RU,anomaly
176.59.36.41,RU,normal
176.59.42.40,RU,normal
176.59.50.183,RU,anomaly
176.59.66.15,RU,anomaly
176.59.68.137,RU,anomaly
176.59.7.64,RU,normal
176.60.44.83,BY,normal
176.6.128.187,DE,anomaly
176.61.137.9,SE,anomaly
176.61.139.215,SE,anomaly
176.61.139.73,SE,anomaly
176.61.139.96,SE,normal
176.61.140.120,US,normal
176.61.140.87,US,normal
176.61.143.11,US,anomaly
176.63.16.93,HU,anomaly
176.63.31.38,HU,anomaly
176.65.40.167,RU,anomaly
176.67.0.115,UA,anomaly
176.67.168.171,GB,anomaly
176.69.109.192,SE,anomaly
176.69.114.204,SE,normal
176.69.58.173,SE,normal
176.69.85.6,SE,normal
176.8.167.75,UA,normal
176.8.22.137,UA,normal
176.8.252.122,UA,normal
176.8.3.150,UA,anomaly
176.8.84.101,UA,anomaly
176.8.91.94,UA,normal
176.8.91.94,UA,anomaly
176.8.98.183,UA,normal
176.83.17.207,ES,anomaly
176.83.240.246,ES,anomaly
176.86.170.10,ES,anomaly
176.9.118.102,DE,normal
176.93.212.157,FI,anomaly
176.93.34.86,FI,anomaly
176.97.0.188,UA,anomaly
176.98.69.89,UA,normal
176.99.164.224,DE,anomaly
177.128.137.106,,normal
177.138.182.168,,anomaly
177.148.180.184,,normal
177.158.129.59,,anomaly
177.179.35.66,,normal
177.19.39.209,BR,anomaly
177.193.140.89,,normal
177.207.65.33,,normal
177.228.38.196,,anomaly
177.228.61.100,,normal
177.4.183.118,BR,anomaly
177.4.255.39,BR,normal
177.41.219.96,BR,normal
177.94.151.71,BR,normal
177.94.205.28,BR,normal
177.95.136.230,BR,anomaly
177.97.208.68,BR,normal
178.107.193.172,GB,normal
178.119.223.95,BE,anomaly
178.120.100.55,BY,anomaly
178.120.143.240,BY,normal
178.120.187.193,BY,normal
178.120.61.134,BY,anomaly
178.125.128.153,BY,anomaly
178.125.193.95,BY,normal
178.125.245.47,BY,normal
178.127.143.51,BY,anomaly
178.131.190.53,IR,normal
178.132.219.164,AL,normal
178.134.74.130,GE,normal
178.135.82.2,LB,normal
178.136.120.11,UA,anomaly
178.136.121.175,UA,normal
178.136.131.103,UA,anomaly
178.136.229.251,UA,anomaly
178.137.128.166,UA,anomaly
178.137.83.231,UA,anomaly
178.137.87.82,UA,anomaly
178.138.98.6,RO,anomaly
178.140.10.121,RU,anomaly
178.140.10.121,RU,normal
178.140.121.56,RU,normal
178.140.155.35,RU,normal
178.140.184.31,RU,normal
178.140.231.7,RU,normal
178.141.72.99,RU,normal
178.148.109.0,RS,normal
178.148.134.229,RS,anomaly
178.149.122.242,RS,anomaly
178.149.83.201,RS,anomaly
178.150.140.139,UA,normal
178.150.140.63,UA,normal
178.150.15.194,UA,anomaly
178.150.198.162,UA,anomaly
178.150.210.50,UA,anomaly
178.150.235.47,UA,normal
178.150.236.187,UA,normal
178.151.196.5,UA,normal
178.151.225.159,UA,normal
178.151.227.144,UA,anomaly
178.151.80.21,UA,anomaly
178.152.102.63,QA,anomaly
178.152.130.117,QA,normal
178.152.130.117,QA,anomaly
178.152.239.159,QA,normal
178.152.69.49,QA,anomaly
178.152.93.237,QA,normal
178.153.9.112,QA,anomaly
178.154.189.202,RU,anomaly
178.154.21.8,BY,anomaly
178.155.5.25,RU,anomaly
178.158.196.251,UA,normal
178.159.10.78,NL,anomaly
178.159.208.36,UA,normal
178.162.193.233,DE,normal
178.162.203.187,DE,normal
178.162.205.26,DE,anomaly
178.162.205.26,DE,normal
178.162.205.26,DE,normal
178.162.205.26,DE,anomaly
178.162.216.32,DE,anomaly
178.162.216.35,DE,anomaly
178.164.101.127,NO,anomaly
178.165.128.4,AT,anomaly
178.165.128.69,AT,anomaly
178.165.129.75,AT,normal
178.165.76.79,UA,normal
178.166.42.27,PT,normal
178.167.179.149,IE,anomaly
178.167.254.50,IE,anomaly
178.167.254.54,IE,anomaly
178.167.254.68,IE,anomaly
178.167.254.71,IE,anomaly
178.167.87.226,RU,normal
178.169.87.4,RU,anomaly
178.170.152.179,RU,anomaly
178.173.4.188,RU,anomaly
178.18.151.115,DE,normal
178.18.151.129,DE,anomaly
178.18.151.20,DE,normal
178.18.151.240,DE,anomaly
178.18.151.246,DE,normal
178.18.24.128,NL,normal
178.192.12.131,CH,anomaly
178.193.194.27,CH,normal
178.193.79.196,CH,normal
178.194.96.170,CH,anomaly
178.196.127.198,CH,normal
178.20.196.212,GB,normal
178.202.130.247,DE,anomaly
178.203.232.40,DE,anomaly
178.203.233.114,DE,normal
178.203.233.174,DE,normal
178.204.35.56,RU,normal
178.206.215.192,RU,anomaly
178.206.52.157,RU,anomaly
178.206.52.157,RU,anomaly
178.209.65.157,UA,normal
178.210.131.198,UA,normal
178.210.141.154,UA,anomaly
178.210.147.36,UA,anomaly
178.210.193.63,UA,anomaly
178.211.98.152,UA,anomaly
178.215.168.109,UA,anomaly
178.215.177.72,,anomaly
178.215.84.180,RU,normal
178.216.122.250,UA,anomaly
178.216.48.152,SE,normal
178.216.48.208,SE,anomaly
178.216.49.123,SE,anomaly
178.216.49.174,SE,normal
178.216.49.88,SE,normal
178.216.49.88,SE,anomaly
178.216.50.125,SE,normal
178.216.50.125,SE,anomaly
178.216.50.235,SE,normal
178.216.50.83,SE,anomaly
178.219.12.114,RS,normal
178.219.88.11,UA,normal
178.220.250.16,RS,anomaly
178.221.234.238,RS,anomaly
178.221.234.238,RS,normal
178.222.90.70,RS,normal
178.23.112.240,EE,normal
178.23.154.75,FR,normal
178.23.203.180,IT,normal
178.233.216.57,TR,normal
178.233.253.172,TR,anomaly
178.234.203.193,RU,anomaly
178.234.95.130,RU,normal
178.236.114.189,ES,anomaly
178.237.206.70,RU,normal
178.239.82.13,GB,anomaly
178.240.194.143,TR,anomaly
178.240.251.31,TR,normal
178.240.36.241,TR,anomaly
178.24.144.220,DE,normal
178.241.151.210,TR,anomaly
178.241.153.176,TR,normal
178.241.199.193,TR,anomaly
178.253.208.14,RS,normal
178.253.214.42,RS,anomaly
178.253.214.42,RS,normal
178.253.255.27,RS,anomaly
178.254.246.93,BG,normal
178.254.255.224,BG,normal
178.254.255.224,BG,normal
178.255.168.65,CZ,anomaly
178.255.168.96,CZ,normal
178.255.175.45,CZ,normal
178.255.202.8,RU,normal
178.32.12.113,FR,normal
178.32.12.113,FR,anomaly
178.32.12.113,FR,anomaly
178.32.177.60,PL,normal
178.33.156.154,GB,anomaly
178.33.168.115,FR,normal
178.33.169.244,FR,normal
178.33.187.181,FR,anomaly
178.33.191.255,FR,normal
178.33.47.198,FR,anomaly
178.33.47.198,FR,anomaly
178.33.47.198,FR,anomaly
178.34.158.83,RU,normal
178.34.159.133,RU,normal
178.34.162.141,RU,normal
178.34.162.240,RU,anomaly
178.37.150.102,PL,anomaly
178.41.30.139,SK,anomaly
178.42.172.26,PL,normal
178.43.255.121,PL,normal
178.45.12.228,RU,normal
178.45.92.65,RU,anomaly
178.54.184.170,UA,anomaly
178.54.186.247,UA,normal
178.54.251.232,UA,normal
178.54.251.232,UA,anomaly
178.57.114.78,RU,normal
178.61.148.225,KW,normal
178.62.122.180,RU,normal
178.62.208.24,RU,anomaly
178.62.238.64,RU,normal
178.62.70.19,RU,anomaly
178.63.0.194,DE,normal
178.66.190.91,RU,normal
178.66.21.202,RU,normal
178.69.33.239,RU,anomaly
178.70.187.162,RU,normal
178.72.145.61,AM,anomaly
178.72.69.32,RU,anomaly
178.74.54.45,NO,normal
178.75.111.228,RU,anomaly
178.75.29.102,RU,normal
178.76.193.29,RU,normal
178.76.223.112,RU,normal
178.84.123.125,NL,normal
178.88.14.70,KZ,normal
178.89.168.86,KZ,normal
178.89.17.26,KZ,anomaly
178.90.114.150,KZ,normal
178.90.129.197,KZ,normal
178.92.178.89,UA,normal
178.92.224.140,UA,anomaly
178.92.248.122,UA,normal
178.92.249.146,UA,anomaly
178.92.88.189,UA,anomaly
178.93.107.239,UA,normal
178.93.126.106,UA,normal
178.93.149.234,UA,normal
178.93.149.30,UA,normal
178.93.237.115,UA,normal
178.93.30.125,UA,normal
178.93.31.46,UA,normal
178.93.90.139,UA,anomaly
178.94.172.137,UA,normal
178.94.172.36,UA,normal
178.94.201.68,UA,normal
178.94.203.119,UA,normal
178.94.206.179,UA,anomaly
178.94.206.179,UA,normal
178.94.206.179,UA,normal
178.94.206.179,UA,normal
178.94.206.179,UA,anomaly
178.94.30.240,UA,anomaly
178.94.38.224,UA,normal
178.94.44.34,UA,normal
178.95.109.161,UA,anomaly
178.95.33.68,UA,normal
178.95.46.79,UA,anomaly
178.95.54.142,UA,normal
178.99.85.172,GB,anomaly
179.111.209.72,,normal
179.111.209.72,,anomaly
179.118.132.186,,normal
179.127.175.210,,anomaly
179.15.14.51,,normal
179.159.185.20,,normal
179.171.178.6,,normal
179.181.156.39,,normal
179.185.45.242,,anomaly
179.191.225.239,,normal
179.192.75.248,,anomaly
179.199.190.158,,normal
179.199.205.182,,anomaly
179.208.143.71,,anomaly
179.210.139.112,,anomaly
179.222.162.81,,normal
179.228.22.74,,anomaly
179.67.17.180,,anomaly
179.7.106.32,,normal
180.11.238.182,JP,anomaly
180.131.213.94,JP,anomaly
180.141.49.251,CN,normal
180.148.215.70,BD,normal
180.149.192.134,AU,anomaly
180.151.103.74,IN,normal
180.151.15.82,IN,anomaly
180.151.179.38,IN,normal
180.151.191.52,IN,anomaly
180.151.7.43,IN,normal
180.152.71.14,CN,normal
180.160.1.251,CN,normal
180.162.224.112,CN,normal
180.166.28.76,CN,anomaly
180.173.167.165,CN,normal
180.178.97.182,ID,anomaly
180.179.142.55,IN,normal
180.180.104.174,TH,normal
180.180.108.69,TH,normal
180.180.14.55,TH,normal
180.180.31.89,TH,anomaly
180.181.213.130,AU,anomaly
180.183.10.91,TH,anomaly
180.183.139.103,TH,anomaly
180.183.185.183,TH,normal
180.183.207.47,TH,anomaly
180.183.251.129,TH,anomaly
180.183.40.8,TH,anomaly
180.190.118.86,PH,anomaly
180.190.67.136,PH,normal
180.190.67.164,PH,anomaly
180.190.78.172,PH,anomaly
180.190.79.213,PH,normal
180.191.115.186,PH,anomaly
180.191.115.228,PH,normal
180.191.118.110,PH,anomaly
180.191.138.33,PH,anomaly
180.191.143.195,PH,normal
180.191.155.108,PH,anomaly
180.191.155.77,PH,anomaly
180.204.87.111,TW,anomaly
180.21.86.11,JP,anomaly
180.211.110.46,IN,anomaly
180.211.112.67,IN,anomaly
180.211.188.228,BD,normal
180.211.190.250,BD,normal
180.214.232.18,ID,normal
180.214.232.9,ID,anomaly
180.214.91.77,AU,normal
180.215.120.72,IN,normal
180.215.122.11,IN,anomaly
180.215.195.32,IN,anomaly
180.215.213.216,IN,anomaly
180.215.222.2,IN,anomaly
180.216.155.187,AU,normal
180.216.157.104,AU,anomaly
180.217.149.107,TW,normal
180.217.227.96,TW,anomaly
180.218.130.197,TW,anomaly
180.235.134.51,HK,anomaly
180.235.59.164,JP,normal
180.241.130.30,ID,normal
180.241.177.109,ID,normal
180.242.241.76,ID,normal
180.243.91.200,ID,normal
180.244.164.81,ID,normal
180.244.166.164,ID,normal
180.244.184.138,ID,normal
180.244.185.166,ID,normal
180.244.67.25,ID,anomaly
180.245.133.118,ID,anomaly
180.245.202.107,ID,anomaly
180.245.231.127,ID,normal
180.245.96.227,ID,anomaly
180.246.230.136,ID,anomaly
180.246.245.229,ID,anomaly
180.246.30.24,ID,anomaly
180.246.92.188,ID,normal
180.246.9.238,ID,anomaly
180.247.194.177,ID,anomaly
180.248.225.134,ID,normal
180.249.233.66,ID,anomaly
180.250.181.107,ID,anomaly
180.250.22.66,ID,anomaly
180.251.110.134,ID,normal
180.251.247.55,ID,anomaly
180.252.201.250,ID,anomaly
180.252.202.223,ID,normal
180.252.73.205,ID,anomaly
180.253.128.222,ID,normal
180.253.30.63,ID,anomaly
180.255.248.158,SG,normal
180.255.248.92,SG,anomaly
180.255.252.160,SG,anomaly
180.3.192.168,JP,normal
180.4.113.229,JP,normal
180.4.117.136,JP,normal
180.43.115.235,JP,anomaly
180.43.19.101,JP,anomaly
180.49.13.248,JP,normal
180.58.44.152,JP,normal
180.62.3.182,JP,normal
180.73.255.137,MY,normal
180.87.241.54,IN,anomaly
180.92.146.107,PK,anomaly
180.93.241.115,VN,anomaly
180.94.90.210,AF,normal
180.95.18.24,AU,normal
180.95.38.219,AU,anomaly
181.112.107.184,,anomaly
181.112.83.18,,normal
181.114.69.138,,normal
181.115.128.136,,anomaly
181.134.65.254,CO,anomaly
181.143.79.82,CO,anomaly
181.163.177.113,,normal
181.166.126.139,,anomaly
181.169.133.56,,anomaly
181.174.201.66,,normal
181.176.45.8,,anomaly
181.179.41.137,,normal
181.188.102.244,,normal
181.188.111.59,,normal
181.199.209.245,,anomaly
181.209.246.252,,normal
181.214.208.92,,normal
181.214.210.102,,anomaly
181.214.212.23,,anomaly
181.214.212.23,,anomaly
181.214.213.3,,anomaly
181.214.2.21,,anomaly
181.214.2.21,,anomaly
181.214.2.21,,anomaly
181.214.40.17,,anomaly
181.214.40.17,,normal
181.215.114.132,,normal
181.215.121.121,,anomaly
181.215.132.252,,normal
181.215.4.55,,normal
181.215.4.55,,normal
181.222.121.90,,normal
181.30.26.174,AR,normal
181.41.80.218,,anomaly
181.44.64.67,,anomaly
181.47.134.225,,normal
181.48.229.106,CO,normal
181.49.188.13,CO,normal
181.49.68.121,CO,normal
181.62.244.18,,anomaly
182.129.217.27,CN,normal
182.153.222.248,HK,anomaly
182.156.75.62,IN,normal
182.160.38.120,MN,normal
182.165.140.189,JP,anomaly
182.165.183.248,JP,anomaly
182.166.199.215,JP,anomaly
182.180.165.210,PK,anomaly
182.180.97.184,PK,normal
182.18.177.170,IN,normal
182.181.202.193,PK,normal
182.182.101.135,PK,anomaly
182.182.127.52,PK,anomaly
182.182.29.212,PK,anomaly
182.182.44.16,PK,normal
182.182.48.24,PK,normal
182.182.63.248,PK,normal
182.182.7.27,PK,anomaly
182.182.73.192,PK,normal
182.182.79.60,PK,anomaly
182.182.80.101,PK,anomaly
182.183.134.78,PK,anomaly
182.183.241.140,PK,normal
182.185.0.6,PK,anomaly
182.185.105.208,PK,anomaly
182.185.148.55,PK,anomaly
182.185.234.125,PK,anomaly
182.186.166.236,PK,anomaly
182.186.222.190,PK,normal
182.186.53.150,PK,anomaly
182.186.83.177,PK,anomaly
182.187.61.66,PK,anomaly
182.189.239.223,PK,normal
182.189.24.88,PK,normal
182.189.249.230,PK,normal
182.19.18.37,IN,anomaly
182.19.60.189,IN,normal
182.19.80.153,IN,anomaly
182.19.83.221,IN,normal
182.191.92.29,PK,normal
182.20.95.60,JP,anomaly
182.232.115.132,TH,anomaly
182.232.133.62,TH,anomaly
182.232.135.154,TH,anomaly
182.232.149.216,TH,normal
182.232.181.151,TH,anomaly
182.232.18.82,TH,anomaly
182.232.190.52,TH,anomaly
182.232.38.23,TH,anomaly
182.232.48.77,TH,normal
182.232.49.124,TH,normal
182.232.51.73,TH,normal
182.232.56.56,TH,normal
182.232.64.223,TH,anomaly
182.232.71.129,TH,normal
182.232.72.249,TH,anomaly
182.232.90.202,TH,normal
182.239.107.150,HK,anomaly
182.239.107.39,HK,normal
182.239.139.196,AU,normal
182.239.98.136,HK,anomaly
182.250.203.102,JP,normal
182.250.55.100,JP,normal
182.251.10.222,JP,normal
182.251.115.19,JP,normal
182.251.133.169,JP,anomaly
182.251.221.15,JP,anomaly
182.251.238.34,JP,normal
182.251.30.46,JP,anomaly
182.251.37.182,JP,anomaly
182.251.78.82,JP,normal
182.251.78.82,JP,normal
182.253.177.254,ID,anomaly
182.253.34.88,ID,anomaly
182.253.37.31,ID,anomaly
182.255.13.53,TH,anomaly
182.48.232.10,IN,normal
182.52.133.3,TH,anomaly
182.55.253.19,SG,normal
182.57.232.70,IN,anomaly
182.58.110.39,IN,anomaly
182.58.122.44,IN,anomaly
182.58.205.156,IN,normal
182.58.241.133,IN,normal
182.64.109.39,IN,anomaly
182.64.129.240,IN,anomaly
182.64.82.96,IN,normal
182.64.86.220,IN,anomaly
182.65.107.186,IN,anomaly
182.65.175.224,IN,normal
182.65.56.235,IN,anomaly
182.65.82.130,IN,anomaly
182.66.140.237,IN,normal
182.66.27.143,IN,anomaly
182.66.58.109,IN,normal
182.66.58.204,IN,anomaly
182.67.150.186,IN,normal
182.68.141.47,IN,normal
182.68.186.192,IN,normal
182.68.190.155,IN,normal
182.68.225.251,IN,normal
182.68.30.90,IN,normal
182.68.66.134,IN,anomaly
182.68.66.134,IN,normal
182.68.75.173,IN,anomaly
182.69.105.192,IN,normal
182.69.124.75,IN,normal
182.69.15.155,IN,anomaly
182.69.202.10,IN,anomaly
182.69.209.106,IN,anomaly
